Designação,Nome,Endereço,Bairro,CRE,Atividade,Telefones,Link cartela,GlobalID,Data_Inauguracao,Designacao_num,Nome_abrev,Cod_microarea_SME
734803,Espaço de Desenvolvimento Infantil Ana Carolina Pacheco da Silva,Travessa Eufrates com Rua Onésio e Travessa Ilírico,Cidade de Deus,7,Espaço de Desenvolvimento Infantil - EDI,,,{F55E047A-05E3-4A30-B4AB-0AF96B0D1881},30/12/2011 22:00,734.803,EDI Ana Carolina Pacheco da Silva,7.15
918801,Espaço de Desenvolvimento Infantil Bianca Rocha Tavares,Rua Jacareúba,Cosmos,9,Espaço de Desenvolvimento Infantil - EDI,,,{6A430444-405B-4725-9446-560CDCF0B2CF},30/12/2011 22:00,918.801,EDI Bianca Rocha Tavares,9.23
918802,Espaço de Desenvolvimento Infantil Pintando o Sete,Rua 23 s/n – Avenida Brasil,Campo Grande,9,Espaço de Desenvolvimento Infantil - EDI,,,{0DD55482-653C-409F-B2C3-FE3A2B628B6F},30/12/2011 22:00,918.802,EDI Pintando o Sete,9.6
734802,Espaço de Desenvolvimento Infantil Senhora Perciliana Pereira de Alvarenga,Rua Moisés - Cidade de Deus,Cidade de Deus,7,Espaço de Desenvolvimento Infantil - EDI,,,{6BBD61FA-D14E-49F1-BB0C-15BC1EB308D6},30/12/2011 22:00,734.802,EDI Senhora Perciliana Pereira de Alvarenga,7.14
515801,Espaço de Desenvolvimento Infantil Karine Lorraine Chagas de Oliveira,Rua Ururaí com Agenor Porto e Dr Areolino de Abreu,Honório Gurgel,5,Espaço de Desenvolvimento Infantil - EDI,,,{9E3A9C17-E9BC-42CC-BA57-3170BD9B39F3},30/12/2011 22:00,515.801,EDI Karine Lorraine Chagas de Oliveira,5.11
1019802,Espaço de Desenvolvimento Infantil Larissa dos Santos Atanazio,AV. CESÁRIO DE MELO,Paciência,10,Espaço de Desenvolvimento Infantil - EDI,,,{7C19400B-7D31-435E-941A-82F914A1BCE3},30/12/2011 22:00,1.019.802,EDI Larissa dos Santos Atanazio,10.17
103802,Espaço de Desenvolvimento Infantil Lily Marinho,Avenida 31 de Março,Santa Teresa,1,Espaço de Desenvolvimento Infantil - EDI,,,{0B33E955-21BC-4690-A0F9-BFC1158A5D81},30/12/2011 22:00,103.802,EDI Lily Marinho,1.8
1019803,Espaço de Desenvolvimento Infantil Laryssa Silva Martins,Rua José Vidal da Costa,Santa Cruz,10,Espaço de Desenvolvimento Infantil - EDI,,,{A531C96D-F885-4E66-AF0E-12A961BDD75C},,1.019.803,EDI Laryssa Silva Martins,10.7
103801,Espaço de Desenvolvimento Infantil Professora Simone Souza Pimentel,Rua Infante de Sagres,Rio Comprido,1,Espaço de Desenvolvimento Infantil - EDI,,,{D6C479AB-0A21-4F86-9920-5EA161CB134F},30/12/2011 22:00,103.801,EDI Profª Simone Souza Pimentel,1.10
312801,Espaço de Desenvolvimento Infantil Henrique Foréis,Rua Manoel Maurício,Complexo do Alemão,3,Espaço de Desenvolvimento Infantil - EDI,,,{C9A556DC-B1F4-4CA3-AE2C-DF07C8488CC3},30/12/2011 22:00,312.801,EDI Henrique Foréis,3.18
312041,Escola Municipal José Aparecido do Prado Sarti,,Inhauma,3,Escola Municipal,,,{B088E8E9-3AC1-4E0D-82DA-11B7E6E55DC0},30/12/2011 22:00,312.041,EM José Aparecido do Prado Sarti,3.18
716802,Espaço de Desenvolvimento Infantil Arthur Bispo do Rosário,,Jacarepagua,7,Espaço de Desenvolvimento Infantil - EDI,,,{EC95FFCF-E3D0-44F0-833D-EECEAD7AB938},30/12/2011 22:00,716.802,EDI Arthur Bispo do Rosário,7.8
918094,Escola Municipal Paulo Renato Souza,,Cosmos,9,Escola Municipal,,,{08F30263-9F60-49E0-B30B-076BB17BA488},30/12/2011 22:00,918.094,EM Paulo Renato Souza,9.23
1019801,Espaço de Desenvolvimento Infantil Sargento Izo Gomes Patrício,,Santa Cruz,10,Espaço de Desenvolvimento Infantil - EDI,,,{2DE91262-0DED-4D4F-B900-18F88A3E2BD8},30/12/2011 22:00,1.019.801,EDI Sargento Izo Gomes Patrício,10.5
208801,Espaço de Desenvolvimento Infantil Igor Moraes da Silva,"Estrada de Furnas, 1.467",Alto da Boa Vista,2,Espaço de Desenvolvimento Infantil - EDI,,,{959B244D-4EE6-4802-A375-43D8A2EE5C90},30/12/2011 22:00,208.801,EDI Igor Moraes da Silva,2.11
123004,Escola Municipal Juan Antonio Samaranch,,Rio Comprido,1,Escola Municipal,,,{B9D5C086-D973-4087-B3B7-57528E94602B},30/12/2012 22:00,123.004,EM Juan Antonio Samaranch,1.11
312802,Espaço de Desenvolvimento Infantil Lucia Maria Batista de Albuquerque,,Complexo do Alemão,3,Espaço de Desenvolvimento Infantil - EDI,,,{63109518-7F85-4766-9FD1-B15547E22832},30/12/2011 22:00,312.802,EDI Lucia Mª Batista de Albuquerque,3.24
312803,Espaço de Desenvolvimento Infantil Professora Luiza Helena Maia Medeiros,Tv Guanajuato SN,Inhauma,3,Espaço de Desenvolvimento Infantil - EDI,,,{A3602D4C-D416-40D8-8389-0CA00E6CC24C},30/12/2012 22:00,312.803,EDI Profª Luiza Helena Maia Medeiros,3.20
410804,Espaço de Desenvolvimento Infantil Sargento Jorge Faleiro Souza,Rua Wilson de Lasheras Silva s/nº -,Olaria,4,Espaço de Desenvolvimento Infantil - EDI,,,{5E2A01B3-856C-478B-8C47-90421C2DF653},30/12/2012 22:00,410.804,EDI Sargento Jorge Faleiro Souza,4.15
312804,Espaço de Desenvolvimento Infantil Professora Tania Martins Novo Lenz,"Rua Italia D`Incau, SN",Tomás Coelho,3,Espaço de Desenvolvimento Infantil - EDI,,,{1799A46C-CAE6-469F-9B68-D625AB25FF19},30/12/2012 22:00,312.804,EDI Profª Tania Martins Novo Lenz,3.9
1026025,Escola Municipal Rivadávia Manoel Pinto,"ESTRADA DA MATRIZ, ESQUINA COM RUA 24, SN",Pedra de Guaratiba,10,Escola Municipal,,,{3958D65D-A782-4172-89B1-0FDA1DA09C72},30/12/2012 22:00,1.026.025,EM Rivadávia Manoel Pinto,10.27
918095,Escola Municipal Moacyr Scliar,Parque dos Eucaliptos - Jardins,Campo Grande,9,Escola Municipal,,,{425DF7D0-4189-4DF0-90F9-C431051C433F},30/12/2012 22:00,918.095,EM Moacyr Scliar,9.9
101802,Espaço de Desenvolvimento Infantil Machado de Assis,Rua das Américas - Comunidade da Providência,Santo Cristo,1,Espaço de Desenvolvimento Infantil - EDI,,,{AD59D74F-F284-4747-9BD0-AE947B98AEC4},30/12/2012 22:00,101.802,EDI Machado de Assis,1.5
227005,Escola Municipal André Urani,"Estrada da Gávea, 147",Gávea,2,Escola Municipal,,,{8F4443E8-F8CB-43D8-B102-538A2705E9BA},30/12/2012 22:00,227.005,EM André Urani,2.6
313801,Espaço de Desenvolvimento Infantil Professor José Libonati Filho,"Rua Bérgamo, 342",Rocha,3,Espaço de Desenvolvimento Infantil - EDI,,,{B3DFABA4-5FED-485C-A304-36E4D246DAF0},30/12/2012 22:00,313.801,EDI Profº José Libonati Filho,3.1
514801,Espaço de Desenvolvimento Infantil Deputado Pedro Fernandes,"Rua Soldado Teodoro Ribeiro, 170",Irajá,5,Espaço de Desenvolvimento Infantil - EDI,,,{9290623F-6090-4808-9144-129E522A8D88},30/12/2012 22:00,514.801,EDI Dep. Pedro Fernandes,5.3
625803,Espaço de Desenvolvimento Infantil Professora Beatriz de Souza Madeira,"Rua Darwim Brandão, SN - Costa Barros (segundo rede fisica)",Costa Barros,6,Espaço de Desenvolvimento Infantil - EDI,,,{09C96FCC-C5A0-4662-B075-D39B226E0331},30/12/2012 22:00,625.803,EDI Profª Beatriz de Souza Madeira,6.9
724802,Espaço de Desenvolvimento Infantil Porfírio Dias,"Estrada Cascatinha, Recreio dos bandeirantes (segundo rede física)",Vargem Grande,7,Espaço de Desenvolvimento Infantil - EDI,,,{DC2146D8-4916-4369-A834-7DB7DA8B8933},30/12/2012 22:00,724.802,EDI Porfírio Dias,7.25
734804,Espaço de Desenvolvimento Infantil Maria Beralda,RUA ANATOLE (segundo a rede fisica),Cidade de Deus,7,Espaço de Desenvolvimento Infantil - EDI,,,{D176FB57-1132-4802-9207-701373A387C1},30/12/2012 22:00,734.804,EDI Mª Beralda,7.15
724803,Espaço de Desenvolvimento Infantil Vera Lucia Martins Costa,"Rua Aliomer Baleeiro, SN",Recreio dos Bandeirantes,7,Espaço de Desenvolvimento Infantil - EDI,,,{EDFE11C0-8770-468C-87E4-A3CC16A7DC7A},30/12/2012 22:00,724.803,EDI Vera Lucia Martins Costa,7.28
817805,Espaço de Desenvolvimento Infantil Rafael Pereira da Silva,Rua Santa Ebba com Santa Euzébia com Rua do Encanamento,Padre Miguel,8,Espaço de Desenvolvimento Infantil - EDI,,,{84856AEB-C9B6-4E48-A597-BF85FE94924C},30/12/2011 22:00,817.805,EDI Rafael Pereira da Silva,8.25
817806,Espaço de Desenvolvimento Infantil Professora Maria Yedda Leite Linhares,"Rua Roque Barbosa, SN",Bangu,8,Espaço de Desenvolvimento Infantil - EDI,,,{7C097CB5-A89E-43EF-AB3E-F0E7DFEDD229},30/12/2012 22:00,817.806,EDI Profª Mª Yedda Leite Linhares,8.25
833801,Espaço de Desenvolvimento Infantil Gessica Guedes Pereira,Rua Sebastião Lan S/n°,Realengo,8,Espaço de Desenvolvimento Infantil - EDI,,,{093775BB-FE73-405B-98B9-7044C0ED5CA0},30/12/2012 22:00,833.801,EDI Gessica Guedes Pereira,8.2
1019805,Espaço de Desenvolvimento Infantil Professor Celso de Almeida Chaves,Rua Barão de Loreto SN,Santa Cruz,10,Espaço de Desenvolvimento Infantil - EDI,,,{FE1F7877-7CE8-4A7A-9624-F40636DA1D85},30/12/2012 22:00,1.019.805,EDI Profº Celso de Almeida Chaves,10.11
1019807,Espaço de Desenvolvimento Infantil Professor Antonio Alfredo Mercadante,Estrada dos Palmares SN,Santa Cruz,10,Espaço de Desenvolvimento Infantil - EDI,,,{433792E3-5C51-4785-BFCD-E9585DB90BB3},30/12/2012 22:00,1.019.807,EDI Profº Antonio Alfredo Mercadante,10.2
313056,Escola Municipal Ministro Carlos Alberto Menezes Direito,"Rua Bérgamo, 342",Rocha,3,Escola Municipal,,,{0210859C-32AB-4B39-B173-FBCB149D9C72},30/12/2012 22:00,313.056,EM Ministro Carlos Alberto Menezes Direito,3.1
716807,Espaço de Desenvolvimento Infantil Leila Diniz,"Estrada de Curicica, 2000",Jacarepagua,7,Espaço de Desenvolvimento Infantil - EDI,,,{141511CA-09EC-4EF7-88FF-4613F246AF31},30/12/2012 22:00,716.807,EDI Leila Diniz,7.9
817807,Espaço de Desenvolvimento Infantil Maria do Carmo Souza Piran,Rua Fausto Cupertino SN,Bangu,8,Espaço de Desenvolvimento Infantil - EDI,,,{15A4A00A-8605-4FB9-AFC4-E6AED1A7DB7A},30/12/2012 22:00,817.807,EDI Mª do Carmo Souza Piran,8.19
103804,Espaço de Desenvolvimento Infantil Zélia Gattai Amado,Travessa Marrocos - Comunidade Fogueteiro,Rio Comprido,1,Espaço de Desenvolvimento Infantil - EDI,,,{BB9D4F4A-6F05-4D21-AF82-2D54941FFC85},30/12/2012 22:00,103.804,EDI Zélia Gattai Amado,1.11
625041,Escola Municipal Jornalista e Escritor Daniel Piza,Rua Projetada sn,Pavuna,6,Escola Municipal,,,{B01B9541-D0ED-4D11-AE7B-1EE31123E1CF},30/12/2012 22:00,625.041,EM Jorn. e Escritor Daniel Piza,6.7
1026026,Escola Municipal Doutor Sócrates,Rua Bidu Sayão SN,Guaratiba,10,Escola Municipal,,,{8B1CFFCD-38BF-435A-8624-582B22ACA751},30/12/2012 22:00,1.026.026,EM Dr. Sócrates,10.27
833802,Espaço de Desenvolvimento Infantil Professora Zena Elian,Rua General Americano Freire s/n.°,Realengo,8,Espaço de Desenvolvimento Infantil - EDI,,,{A8B32626-80F0-41DC-89E1-C65598BCD708},30/12/2012 22:00,833.802,EDI Profª Zena Elian,8.15
716810,Espaço de Desenvolvimento Infantil Eu Sou,"Rua Cândido Benício, 2399",Praça Seca,7,Espaço de Desenvolvimento Infantil - EDI,,,{085DF05E-10F0-431B-9E6D-40160831C706},30/12/2012 22:00,716.810,EDI Eu Sou,7.3
1019806,Espaço de Desenvolvimento Infantil Professor Rubem Gonçalves,"Estrada dos Palmares, 4063",Santa Cruz,10,Espaço de Desenvolvimento Infantil - EDI,,,{247D5FAE-5F68-4EBD-8BC7-E14934D767EC},,1.019.806,EDI Profº Rubem Gonçalves,10.2
1019808,Espaço de Desenvolvimento Infantil Geografo Aziz Ab'saber,"Travessa do Furado, 83",Paciência,10,Espaço de Desenvolvimento Infantil - EDI,,,{87263C0C-2980-4C13-86D4-8840E5B91A3F},30/12/2012 22:00,1.019.808,EDI Geografo Aziz Ab'saber,10.3
716809,Espaço de Desenvolvimento Infantil Professor Roberto Luiz Pereira,Rua Brício de Abreu s/n,Praça Seca,7,Espaço de Desenvolvimento Infantil - EDI,,,{E6E67ED0-72E6-430F-BB29-6C742B3F9364},30/12/2012 22:00,716.809,EDI Profº Roberto Luiz Pereira,7.3
817808,Espaço de Desenvolvimento Infantil Antonio Flavio Pierucci,"Rua A, PAA 12162",Senador Camará,8,Espaço de Desenvolvimento Infantil - EDI,,,{D8E0285E-B767-4F84-8DFB-BE0AB8ECEF41},30/12/2012 22:00,817.808,EDI Antonio Flavio Pierucci,8.12
101011,Escola Municipal Félix Mielli,"RUA CARLOS SEIXAS, S/N",Caju,1,Escola Municipal,,,{B20BD798-7123-4377-B5AA-FA3736AF7D55},30/12/2013 22:00,101.011,EM Félix Mielli,1.1
103807,Espaço de Desenvolvimento Infantil Maria Luiza Nobre - Tia Luizinha,"RUA ITAPIRU, ENTRADA PRÓX AO N° 527",Catumbi,1,Espaço de Desenvolvimento Infantil - EDI,,,{08363061-72D0-464E-94C2-09CEA2F5E500},30/12/2013 22:00,103.807,EDI Mª Luiza Nobre - Tia Luizinha,1.8
515810,Espaço de Desenvolvimento Infantil Professora Terezinha Sardoux Henriques,"RUA JAUAPERI, 143, Cascadura",Cascadura,5,Espaço de Desenvolvimento Infantil - EDI,,,{E56D7B23-E99D-405D-A266-A8DE4EAFF66B},30/12/2013 22:00,515.810,EDI Profª Terezinha Sardoux Henriques,5.16
515809,Espaço de Desenvolvimento Infantil Professor Ubirajara de Paula Castro,"R. LOURENÇO MARQUES 70 , MARECHAL HERMES",Marechal Hermes,5,Espaço de Desenvolvimento Infantil - EDI,,,{E70A1B11-AFB4-4DF1-9B01-831C68A29D87},30/12/2013 22:00,515.809,EDI Profº Ubirajara de Paula Castro,6.16
209804,Espaço de Desenvolvimento Infantil Prof. Lucia Maria Quitete de Carvalho Amaral,"RUA BORDA DO MATO, SNº",Grajau,2,Espaço de Desenvolvimento Infantil - EDI,,,{26A58B3E-957B-458A-B025-DE2EEFC76CD6},30/12/2013 22:00,209.804,EDI Profª Lucia Mª Quitete de Carvalho Amaral,2.14
625818,Espaço de Desenvolvimento Infantil Maria Eugênia Canelhas,"RUA MONSENHOR LADEIRA, PAVUNA",Pavuna,6,Espaço de Desenvolvimento Infantil - EDI,,,{ACBE3FE9-B56A-40D0-90E0-35BE9F314542},09/06/2015 21:00,625.818,EDI Mª Eugênia Canelhas,6.8
1120032,Escola Municipal Nelson Prudêncio,"ESTRADA RIO JEQUIA, S/Nº ZUMBI",Cacuia,11,Escola Municipal,,,{8A075EF9-EC10-4C37-9AD6-A9CBCBE6EA81},29/02/2016 21:00,1.120.032,EM Nelson Prudêncio,11.3
1120804,Espaço de Desenvolvimento Infantil Professora Anna Maria Jesus Conceição,"R. AGENOR DE ALMEIDA LOYOLA, 1230",Freguesia (ilha),11,Espaço de Desenvolvimento Infantil - EDI,,,{D4E4E1E9-27F5-4BA1-9776-95CDB48FCC8B},11/06/2015 21:00,1.120.804,EDI Profª Anna Mª Jesus Conceição,11.5
430806,Espaço de Desenvolvimento Infantil Cleia Santos de Oliveira,"RUA SARGENTO SILVA NUNES, 1008",Maré,4,Espaço de Desenvolvimento Infantil - EDI,,,{80138E53-27A8-4B7E-BD05-D7087A497806},30/12/2014 22:00,430.806,EDI Cleia Santos de Oliveira,4.9
410807,Espaço de Desenvolvimento Infantil Professora Tania da Rocha Correa,RUA ITAPÉ S/Nº,Olaria,4,Espaço de Desenvolvimento Infantil - EDI,,,{F9AB810A-A90F-4F27-B4B8-20751DE61F53},30/12/2013 22:00,410.807,EDI Profª Tania da Rocha Correa,4.15
1026810,Espaço de Desenvolvimento Infantil Alcebíades Francisco Rosa,"Estrada da Pedra, S/N",Guaratiba,10,Espaço de Desenvolvimento Infantil - EDI,,,{203DBBCB-C8F6-456A-9C73-D07C9F056125},27/12/2016 22:00,1.026.810,"FNDE Estrada da Pedra, S/N° - Terreno do CIEP Hildebrando de Araújo Goes",10.22
204806,Espaço de Desenvolvimento Infantil Irmã Margarita Alarcón,"Rua Pereira da Silva, 826",Laranjeiras,2,Espaço de Desenvolvimento Infantil - EDI,,,{5B9C200B-9FE9-48DE-8ADE-710DD18B1E8B},15/06/2015 21:00,204.806,EDI Irmã Margarita Alarcón,2.2
227801,Espaço de Desenvolvimento Infantil Prof° Caseiro Ribeiro,"EST. DA GAVEA, 456",Rocinha,2,Espaço de Desenvolvimento Infantil - EDI,,,{815046F4-9FA6-4DD7-85F1-3900C4CC84AC},30/12/2014 22:00,227.801,EDI Profº Caseiro Ribeiro,2.8
312809,Espaço de Desenvolvimento Infantil Professora Valéria Pereira de Souza Pinto,"Rua Projetada, s/n",Complexo do Alemão,3,Espaço de Desenvolvimento Infantil - EDI,,,{C1BEB19F-E27C-469B-A865-83E76DAB1616},30/12/2013 22:00,312.809,EDI Profª Valéria Pereira de Souza Pinto,3.21
410808,Espaço de Desenvolvimento Infantil Almir Leite Ribeiro,ESTRADA JOSÉ RUCAS,Penha,4,Espaço de Desenvolvimento Infantil - EDI,,,{5D05C62C-BF24-4E83-8B2B-36CFDBC4DEA0},30/12/2013 22:00,410.808,EDI Almir Leite Ribeiro,4.16
625815,Espaço de Desenvolvimento Infantil Professora Kristina Romolo Kiffer,,Pavuna,6,Espaço de Desenvolvimento Infantil - EDI,,,{6D34C765-E102-4E88-A1EA-54E640D7C6BE},19/05/2016 21:00,625.815,EDI Profª Kristina Romolo Kiffer,6.7
625817,Espaço de Desenvolvimento Infantil Professora Daniele Simões de Souza Lopes,"Av. Pastor Martin Luther King Jr., s/n",Pavuna,6,Espaço de Desenvolvimento Infantil - EDI,,,{13B413A3-2CF8-451A-B39E-A6FE9D49CC28},30/12/2014 22:00,625.817,EDI Profª Daniele Simões de Souza Lopes,6.7
716814,Espaço de Desenvolvimento Infantil Professora Emilia Maria Vieira de Oliveira,"Rua Velha, s/n",Jacarepagua,7,Espaço de Desenvolvimento Infantil - EDI,,,{974ADCFB-9783-4E10-9D01-784DC8FA91F1},30/12/2013 22:00,716.814,EDI Profª Emilia Mª Vieira de Oliveira,7.22
724804,Espaço de Desenvolvimento Infantil Professora Matilde Rosa Lopes de Araujo,,Itanhangá,7,Espaço de Desenvolvimento Infantil - EDI,,,{885401FF-D603-4351-B6A4-6AECAF260148},30/12/2013 22:00,724.804,EDI Profª Matilde Rosa Lopes de Araujo,7.23
918817,Espaço de Desenvolvimento Infantil Professora Eugênia de Almeida Azevedo,RUA 704; PRÓX.RUA JOÃO CIRILO DE OLIVEIRA S/Nº,Campo Grande,9,Espaço de Desenvolvimento Infantil - EDI,,,{B8F821FF-833F-4D35-BCEF-84C9BBD34FE1},30/12/2013 22:00,918.817,EDI Profª Eugênia de Almeida Azevedo,9.4
1019075,Escola Municipal Roberto Civita,,Santa Cruz,10,Escola Municipal,,,{05F4C6E0-08C9-4A94-86D4-E341B902E3EA},30/12/2013 22:00,1.019.075,EM Roberto Civita,10.2
1019074,Escola Municipal Ricardo Brentani,,Santa Cruz,10,Escola Municipal,,,{7268EB77-2310-423C-9CFD-1FBD0320DA86},,1.019.074,EM Ricardo Brentani,10.2
1019076,Escola Municipal Professora Eulália Rodrigues de Oliveira Vieira,RUA DO IMPÉRIO- CONJ. HABITACIONAL,Santa Cruz,10,Escola Municipal,,,{4665D026-213D-4F27-91E3-F3B12E964E66},31/03/2015 21:00,1.019.076,EM Profª Eulália Rodrigues de Oliveira Vieira,10.10
918096,Escola Municipal Professora Norma Chamarelli Marques,AV. CESÁRIO DE MELO,Cosmos,9,Escola Municipal,,,{44A5341F-62BD-48A2-84A2-C0D9D3117DA7},30/03/2015 21:00,918.096,EM Profª Norma Chamarelli Marques,9.14
430804,Espaço de Desenvolvimento Infantil Cremilda da Silva dos Santos,"Rua Praia de Inhaúma, S/Nº",Maré,4,Espaço de Desenvolvimento Infantil - EDI,,,{AD6AE39C-D950-4821-9D7F-97338C77B4EE},30/12/2012 22:00,430.804,EDI Cremilda da Silva dos Santos,4.7
208802,Espaço de Desenvolvimento Infantil Doutor Marcelo Candia,"Estr. Independência, S/Nº",Tijuca,2,Espaço de Desenvolvimento Infantil - EDI,2572-8041,,{9F06FBA7-5C56-4823-B8CA-7F22BBC5A4DE},,208.802,EDI Dr. Marcelo Candia,2.11
208804,Espaço de Desenvolvimento Infantil Chácara do Céu,"Estr. da Independência, S/Nº - Borel",Tijuca,2,Espaço de Desenvolvimento Infantil - EDI,2571-1499,,{18956FA9-1203-493E-9BB4-7E7F35BEC249},,208.804,EDI Chácara do Céu,2.11
206802,Espaço de Desenvolvimento Infantil Júlia Kubitschek,"Rua Pacheco Leão, 1.235",Jardim Botânico,2,Espaço de Desenvolvimento Infantil - EDI,2294-7848,,{335D92A1-C906-49EA-A4F6-688EFE5A1536},,206.802,EDI Júlia Kubitschek,2.6
227006,Escola Municipal Primário Luiz Paulo Horta,"Estrada da Gávea, s/n",Rocinha,2,Escola Municipal,,,{56A6520F-D74C-48FA-B4C0-3696365FE55B},16/11/2016 22:00,227.006,EM PRI Luiz Paulo Horta,2.7
204802,Espaço de Desenvolvimento Infantil Casa da Criança,"Rua Fernandes Guimarães, 85",Botafogo,2,Espaço de Desenvolvimento Infantil - EDI,2295-3698,,{53269C85-1F72-466F-AA63-65BB8141E33A},,204.802,EDI Casa da Criança,2.1
716077,Escola Municipal Prof Marisa Vargas,,Jacarepagua,7,Escola Municipal,,,{F419EB39-5D18-4A7F-8397-A1A59753856F},30/12/2012 22:00,716.077,EM Prof° Marisa Vargas,7.19
208803,Espaço de Desenvolvimento Infantil Borel,"Rua São Miguel, S/Nº",Tijuca,2,Espaço de Desenvolvimento Infantil - EDI,2208-3346,,{5FEEEAF3-7B21-4366-AC30-47ED020582B2},,208.803,EDI Borel,2.11
625814,Espaço de Desenvolvimento Infantil Roseane Vasconcellos,"Rua Projetada, s/n",Barros Filho,6,Espaço de Desenvolvimento Infantil - EDI,,,{2AD71C92-B457-42AF-9C19-783C5CF44B47},30/12/2014 22:00,625.814,EDI Roseane Vasconcellos,6.10
209801,Espaço de Desenvolvimento Infantil Barbara Ottoni,"Rua Senador Furtado, 94",Maracanã,2,Espaço de Desenvolvimento Infantil - EDI,2569-0717,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10869&cmd=load,{4F8E2A65-5948-41CD-B5C5-3F85C0BA472E},,209.801,EDI Barbara Ottoni,2.15
312806,Espaço de Desenvolvimento Infantil Professora Eliane Monte Chiari Dantas,"Trav. Yucatan, S/Nº",Inhauma,3,Espaço de Desenvolvimento Infantil - EDI,2260-2792,,{B0716FA8-118B-4B23-835A-F39954299993},30/12/2012 22:00,312.806,EDI Profª Eliane Monte Chiari Dantas,3.20
410603,Creche Municipal Chico Bento,RUA LEOPOLDO BULHOES800,Manguinhos,4,Creche Municipal,,,{9A5B99DE-5139-4D3C-AAAB-C4EE4F37D96B},,410.603,CM Chico Bento,4.3
625042,Escola Municipal Temistócles Dalmácio Pereira,"Estrada Almirante Santiago Dantas, S/Nº",Barros Filho,6,Escola Municipal,,,{64204529-28A2-460C-8C04-97E92B0965C1},30/03/2016 21:00,625.042,EM Temistócles Dalmácio Pereira,6.10
123801,Espaço de Desenvolvimento Infantil Heloísa Marinho,,Santa Teresa,1,Espaço de Desenvolvimento Infantil - EDI,,,{CF3E3634-DCE7-4DDA-AE1D-E5714676F827},30/12/2012 22:00,123.801,EDI Heloísa Marinho,1.11
205802,Espaço de Desenvolvimento Infantil Porto Rico,"Ladeira Coelho Cintra, 371",Copacabana,2,Espaço de Desenvolvimento Infantil - EDI,2541-1247,,{7ECFA8C0-B4B1-4261-A745-41CC819DC585},,205.802,EDI Porto Rico,2.3
205801,Espaço de Desenvolvimento Infantil Dona Marcela,"Rua Dr. Vitorino, 2 - Chapéu Mangueira",Leme,2,Espaço de Desenvolvimento Infantil - EDI,,,{E34B13E8-7BE3-4994-944C-F7214E5CC168},30/12/2012 22:00,205.801,EDI Dona Marcela,2.3
204803,Espaço de Desenvolvimento Infantil Gabriela Mistral,"Pça. Gal. Tibúrcio, 145",Urca,2,Espaço de Desenvolvimento Infantil - EDI,2295-1895,,{6532B75E-2029-4A1E-81D2-83B8F646E3F5},,204.803,EDI Gabriela Mistral,2.1
209802,Espaço de Desenvolvimento Infantil Aníbal Machado,"Rua Ernesto de Souza, 149",Andarai,2,Espaço de Desenvolvimento Infantil - EDI,2238-9014,,{DA02CA8C-FE8A-4E20-B758-D8F9EF158160},,209.802,EDI Aníbal Machado,2.16
204804,Espaço de Desenvolvimento Infantil Sarita Konder,,Laranjeiras,2,Espaço de Desenvolvimento Infantil - EDI,,,{C4591A1D-73EE-468F-B31F-B847CA553B92},30/12/2014 22:00,204.804,EDI Sarita Konder,2.2
206801,Espaço de Desenvolvimento Infantil Rubem Braga,"Pça. Gal. Alcio Souto, 37",Lagoa,2,Espaço de Desenvolvimento Infantil - EDI,2539-5952,,{D6738D65-003B-4A00-9D48-FD7EDC904D3C},,206.801,EDI Rubem Braga,2.6
430701,Centro de Educação de Jovens e Adultos Maré,,Maré,4,Centro Municipal de Referência de educação de Jovens e Adultos,,,{C28EE980-7B4A-4ADB-AF4F-DB64261521E7},30/12/2012 22:00,430.701,CEJA Maré,4.7
716078,Escola Municipal Domingos Paschoal Cegalla,Rua Albano s/nº,Praça Seca,7,Escola Municipal,,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?cmd=load&idSetor=45576,{CD2E7F10-B781-41BE-AC61-07CA7ABF0C84},30/12/2013 22:00,716.078,EM Domingos Paschoal Cegalla,7.3
716812,Espaço de Desenvolvimento Infantil Escritora Clarice Lispector,"Estrada de Jacarepaguá, 2166",Itanhangá,7,Espaço de Desenvolvimento Infantil - EDI,2493-3215,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=19403&cmd=load,{C83DBB49-C8C2-41D2-A670-B735AD957201},,716.812,EDI Escritora Clarice Lispector,7.23
101804,Espaço de Desenvolvimento Infantil Professora Laura Sylvia Mendes Pereira,"Rua Gal. Sampaio, 71",Caju,1,Espaço de Desenvolvimento Infantil - EDI,3860-1088,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11231&cmd=load,{35AA6682-099D-4B90-B02B-F8EEC4987408},,101.804,EDI Profª Laura Sylvia Mendes Pereira,1.1
